"id","ip_address","campaign","station","created_at","city","state","user_agent","referral","banner_size"
2637,"72.16.229.206","ag_04202016","PALMSPRINGS-KKUU","2016-04-29 18:21:36.713892","Waxahachie","Texas","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.86 Safari/537.36","http://www.u927.com/","970x90"
2641,"24.30.145.145","ag_04202016","PALMSPRINGS-KKUU","2016-04-29 18:23:26.991594","Indio","California","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.75 Safari/537.36","http://www.u927.com/","970x90"
2645,"72.67.208.196","ag_04202016","OXNARD-KHAY-FM","2016-04-29 18:23:40.113366","Camarillo","California","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0","http://www.951kbby.com/","320x50"
2648,"72.67.208.196","ag_04202016","OXNARD-KHAY-FM","2016-04-29 18:23:53.517329","Camarillo","California","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0","http://www.951kbby.com/","300x250"
2650,"108.206.94.83","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-29 18:24:29.407138","Anaheim","California","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://player.radio.com/listen/station/k-frog","300x250"
2652,"166.137.10.34","ag_04202016","PALMSPRINGS-KKUU","2016-04-29 18:28:25.929303","Miami","Florida","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) GSA/14.1.119979954 Mobile/13E238 Safari/600.1.4",,"320x50"
2656,"72.71.47.122","ag_04202016","PALMSPRINGS-KPSI","2016-04-29 18:29:45.873084","Palm Springs","California","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://www.mix1005.fm/stagecoach-road-closures/","970x90"
2658,"72.71.47.122","ag_04202016","PALMSPRINGS-KPSI","2016-04-29 18:30:20.785551","Palm Springs","California","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://www.mix1005.fm/stagecoach-road-closures/","970x90"
2666,"113.11.111.91","ag_04202016","PALMSPRINGS-KKUU","2016-04-29 18:34:34.871656","Kushtia","Khulna","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36","http://www.u927.com/contact/","970x90"
2672,"66.74.212.42","ag_04202016","PALMSPRINGS-KPSI","2016-04-29 18:35:22.570134","Cathedral City","California","Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko","http://www.mix1005.fm/contests/the-new-revolution/","728x90"
2675,"66.74.212.42","ag_04202016","PALMSPRINGS-KPSI","2016-04-29 18:37:35.420853","Cathedral City","California","Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko","http://www.mix1005.fm/contests/enter-to-win-2016/?_pjax=.site-main","728x90"
2686,"63.116.147.2","ag_04202016","OXNARD-KHAY-FM","2016-04-29 18:51:21.80262","New York City","New York","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://www.951kbby.com/","320x50"
2689,"72.67.208.196","ag_04202016","OXNARD-KHAY-FM","2016-04-29 18:57:17.909029","Camarillo","California","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0","http://www.951kbby.com/station-information/","320x50"
2674,"66.74.212.42","ag_04202016","PALMSPRINGS-KPSI","2016-04-29 18:36:06.327188","Cathedral City","California","Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko","http://www.mix1005.fm/contests/enter-to-win-2016/","728x90"
2678,"72.132.225.161","ag_04202016","PALMSPRINGS-KPSI","2016-04-29 18:39:06.556991","Palm Springs","California","Mozilla/5.0 (iPhone; CPU iPhone OS 9_2_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13D20 Safari/601.1",,"320x50"
2682,"70.211.9.43","ag_04202016","PALMSPRINGS-KPSI","2016-04-29 18:50:30.926254","Pomona","California","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1",,"320x50"
2684,"70.211.9.43","ag_04202016","PALMSPRINGS-KPSI","2016-04-29 18:50:53.300202","Pomona","California","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1",,"320x50"
2687,"63.116.147.2","ag_04202016","OXNARD-KHAY-FM","2016-04-29 18:51:21.986268","New York City","New York","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://www.951kbby.com/","300x250"
2694,"45.50.150.64","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-29 19:00:05.437644","Loma Linda","California","Mozilla/5.0 (iPad; CPU OS 9_2_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13D15 Safari/601.1",,"300x250"
2681,"70.211.9.43","ag_04202016","PALMSPRINGS-KPSI","2016-04-29 18:50:11.631636","Pomona","California","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1",,"320x50"
2685,"70.211.9.43","ag_04202016","PALMSPRINGS-KPSI","2016-04-29 18:50:59.229237","Pomona","California","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1",,"320x50"
2692,"70.193.141.138","ag_04202016","OXNARD-KHAY-FM","2016-04-29 18:59:14.349593","Griffin","Georgia","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1",,"300x250"
2699,"115.66.58.36","ag_04202016","PALMSPRINGS-KKUU","2016-04-29 19:08:01.494451","Singapore","Singapore","Mozilla/5.0 (Linux; Android 4.4.4; 2014817 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36","http://www.u927.com/selena-gomez-poses-topless-gq/","320x50"
2691,"70.193.141.138","ag_04202016","OXNARD-KHAY-FM","2016-04-29 18:59:14.010754","Griffin","Georgia","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1",,"320x50"
2696,"70.211.8.190","ag_04202016","PALMSPRINGS-KKUU","2016-04-29 19:05:32.149642","Bermuda Dunes","California","Mozilla/5.0 (Linux; Android 6.0.1; SM-G920V Build/MMB29K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.76 Mobile Safari/537.36","http://www.u927.com/","320x50"
2698,"24.30.145.145","ag_04202016","PALMSPRINGS-KKUU","2016-04-29 19:06:15.11656","Indio","California","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.75 Safari/537.36","http://www.u927.com/shows/bianca/","320x50"
2697,"70.211.8.190","ag_04202016","PALMSPRINGS-KKUU","2016-04-29 19:05:56.933426","Bermuda Dunes","California","Mozilla/5.0 (Linux; Android 6.0.1; SM-G920V Build/MMB29K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.76 Mobile Safari/537.36","http://www.u927.com/","320x50"
2700,"71.189.7.254","ag_04202016","OXNARD-KHAY-FM","2016-04-29 19:12:40.86913","Torrance","California","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9",,"320x50"
2701,"71.189.7.254","ag_04202016","OXNARD-KHAY-FM","2016-04-29 19:12:40.905995","Torrance","California","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9",,"300x250"
2702,"206.201.163.145","ag_04202016","PALMSPRINGS-KKUU","2016-04-29 19:15:24.415112","Phoenix","Arizona","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1",,"320x50"
2703,"108.43.145.160","ag_04202016","PALMSPRINGS-KKUU","2016-04-29 19:15:24.822784","Rancho Mirage","California","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","http://www.u927.com/","970x90"
2704,"72.16.229.206","ag_04202016","PALMSPRINGS-KKUU","2016-04-29 19:17:20.900416","Waxahachie","Texas","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.86 Safari/537.36","http://www.u927.com/","970x90"
2705,"166.170.15.113","ag_04202016","OXNARD-KHAY-FM","2016-04-29 19:19:41.396867","Newport Beach","California","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1",,"300x250"
2706,"166.170.15.113","ag_04202016","OXNARD-KHAY-FM","2016-04-29 19:19:41.395481","Newport Beach","California","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1",,"320x50"
2707,"74.106.48.240","ag_04202016","PALMSPRINGS-KPSI","2016-04-29 19:23:36.4599","Yucca Valley","California","Mozilla/5.0 (Linux; Android 5.0; SM-G900V Build/LRX21T; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/49.0.2623.105 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/73.0.0.18.66;]","http://tpc.googlesyndication.com/safeframe/1-0-2/html/container.html","320x50"
2708,"74.106.48.240","ag_04202016","PALMSPRINGS-KPSI","2016-04-29 19:23:50.854211","Yucca Valley","California","Mozilla/5.0 (Linux; Android 5.0; SM-G900V Build/LRX21T; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/49.0.2623.105 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/73.0.0.18.66;]","http://tpc.googlesyndication.com/safeframe/1-0-2/html/container.html","320x50"
2709,"207.62.106.11","ag_04202016","PALMSPRINGS-KKUU","2016-04-29 19:24:16.279726","El Centro","California","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://www.u927.com/","970x90"
2710,"89.212.200.110","ag_04202016","OXNARD-KHAY-FM","2016-04-29 19:26:12.287169","Maribor","Maribor","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://player.listenlive.co/25311/en/songhistory","300x250"
2711,"89.212.200.110","ag_04202016","OXNARD-KHAY-FM","2016-04-29 19:26:12.308596","Maribor","Maribor","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://player.listenlive.co/25311/en/songhistory","320x50"
2712,"72.71.47.122","ag_04202016","PALMSPRINGS-KPSI","2016-04-29 19:27:00.635559","Palm Springs","California","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://www.mix1005.fm/","728x90"
2713,"208.54.44.193","ag_04202016","PALMSPRINGS-KKUU","2016-04-29 19:27:42.293207","Cleveland","Tennessee","Mozilla/5.0 (Linux; Android 5.0.1; LG-D851 Build/LRX21Y) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/34.0.1847.118 Mobile Safari/537.36","http://www.u927.com/","320x50"
2714,"70.188.137.63","ag_04202016","PALMSPRINGS-KKUU","2016-04-29 19:29:52.315461","Middletown","Rhode Island","Mozilla/5.0 (iPad; CPU OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1",,"728x90"
2715,"66.87.131.80","ag_04202016","PALMSPRINGS-KKUU","2016-04-29 19:29:55.030676","Anaheim","California","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1",,"320x50"
2716,"207.140.49.131","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-29 19:30:03.311709","Corona","California","Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko","http://player.radio.com/listen/station/k-frog","300x250"
2717,"204.100.187.40","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-29 19:30:07.771768","Riverside","California","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://player.radio.com/listen/station/k-frog","300x250"
2718,"66.117.9.146","ag_04202016","OXNARD-KHAY-FM","2016-04-29 19:34:27.050328","Los Angeles","California","mozilla/5.0 (windows nt 6.2; wow64) applewebkit/537.36 (khtml, like gecko) chrome/28.0.1500.72 safari/537.36","http://www.951kbby.com/shows/scott-alexander/","300x250"
2719,"66.117.9.146","ag_04202016","OXNARD-KHAY-FM","2016-04-29 19:34:27.118266","Los Angeles","California","mozilla/5.0 (windows nt 6.2; wow64) applewebkit/537.36 (khtml, like gecko) chrome/28.0.1500.72 safari/537.36","http://www.951kbby.com/shows/scott-alexander/","320x50"
2720,"66.117.9.146","ag_04202016","OXNARD-KHAY-FM","2016-04-29 19:40:35.271335","Los Angeles","California","mozilla/5.0 (windows nt 6.2; wow64) applewebkit/537.36 (khtml, like gecko) chrome/28.0.1500.72 safari/537.36","http://www.951kbby.com/community-events/","300x250"
2721,"66.117.9.146","ag_04202016","OXNARD-KHAY-FM","2016-04-29 19:40:35.681498","Los Angeles","California","mozilla/5.0 (windows nt 6.2; wow64) applewebkit/537.36 (khtml, like gecko) chrome/28.0.1500.72 safari/537.36","http://www.951kbby.com/community-events/","320x50"
2722,"66.85.102.162","ag_04202016","OXNARD-KHAY-FM","2016-04-29 19:42:47.763388","Los Angeles","California","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0","http://www.khay.com/","160x600"
2723,"72.71.47.122","ag_04202016","PALMSPRINGS-KKUU","2016-04-29 19:42:47.919424","Palm Springs","California","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://www.u927.com/","728x90"
2724,"72.71.47.122","ag_04202016","PALMSPRINGS-KKUU","2016-04-29 19:42:47.925694","Palm Springs","California","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://www.u927.com/","970x90"
2725,"66.85.102.162","ag_04202016","OXNARD-KHAY-FM","2016-04-29 19:43:18.508979","Los Angeles","California","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0","http://www.khay.com/","160x600"
2726,"206.80.16.194","ag_04202016","OXNARD-KHAY-FM","2016-04-29 19:43:46.737034","Irvine","California","Mozilla/5.0 (Windows NT 6.1; Trident/7.0; MDDRJS; rv:11.0) like Gecko","http://www.khay.com/","160x600"
2727,"206.80.16.194","ag_04202016","OXNARD-KHAY-FM","2016-04-29 19:43:46.910216","Irvine","California","Mozilla/5.0 (Windows NT 6.1; Trident/7.0; MDDRJS; rv:11.0) like Gecko","http://www.khay.com/","300x250"
2728,"206.80.16.194","ag_04202016","OXNARD-KHAY-FM","2016-04-29 19:43:46.911886","Irvine","California","Mozilla/5.0 (Windows NT 6.1; Trident/7.0; MDDRJS; rv:11.0) like Gecko","http://www.khay.com/","320x50"
2729,"24.24.241.207","ag_04202016","PALMSPRINGS-KKUU","2016-04-29 19:45:19.496561","San Bernardino","California","Mozilla/5.0 (iPhone; CPU iPhone OS 9_2_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13D15 Safari/601.1",,"320x50"
2731,"70.188.137.63","ag_04202016","PALMSPRINGS-KKUU","2016-04-29 19:46:01.645945","Middletown","Rhode Island","Mozilla/5.0 (iPad; CPU OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1",,"728x90"
2739,"72.71.47.122","ag_04202016","PALMSPRINGS-KPSI","2016-04-29 19:49:27.442229","Palm Springs","California","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://www.mix1005.fm/","728x90"
2744,"108.252.165.187","ag_04202016","OXNARD-KHAY-FM","2016-04-29 19:50:57.062266","Ojai","California","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://www.951kbby.com/","320x50"
2749,"163.150.168.17","ag_04202016","OXNARD-KHAY-FM","2016-04-29 19:53:12.352145","Crestline","California","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0","http://www.khay.com/","300x250"
2751,"69.178.129.186","ag_04202016","PALMSPRINGS-KPSI","2016-04-29 19:53:21.331797","Pomona","California","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","http://www.mix1005.fm/","970x90"
2753,"163.150.168.17","ag_04202016","OXNARD-KHAY-FM","2016-04-29 19:53:55.43922","Crestline","California","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0","http://www.khay.com/","320x50"
2763,"166.170.15.121","ag_04202016","PALMSPRINGS-KPSI","2016-04-29 20:01:36.566174","Newport Beach","California","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1",,"320x50"
2767,"66.87.130.74","ag_04202016","PALMSPRINGS-KKUU","2016-04-29 20:11:01.166321","Anaheim","California","Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG SM-G935P Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/4.0 Chrome/44.0.2403.133 Mobile Safari/537.36","http://www.u927.com/event/snoop-dogg-wiz-khalifa/","320x50"
2772,"66.87.130.74","ag_04202016","PALMSPRINGS-KKUU","2016-04-29 20:11:42.716365","Anaheim","California","Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG SM-G935P Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/4.0 Chrome/44.0.2403.133 Mobile Safari/537.36","http://www.u927.com/contest-rules","320x50"
2774,"72.71.47.122","ag_04202016","PALMSPRINGS-KKUU","2016-04-29 20:11:51.651535","Palm Springs","California","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://www.u927.com/","970x90"
2780,"72.71.47.122","ag_04202016","PALMSPRINGS-KKUU","2016-04-29 20:12:51.585491","Palm Springs","California","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://www.u927.com/","728x90"
2785,"89.212.200.110","ag_04202016","OXNARD-KHAY-FM","2016-04-29 20:15:34.359198","Maribor","Maribor","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://player.listenlive.co/25311/en","320x50"
2787,"12.26.193.66","ag_04202016","PALMSPRINGS-KKUU","2016-04-29 20:17:56.00445","Carlsbad","California","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://www.u927.com/coachella-weekend-1-recap/","970x90"
2793,"70.193.13.26","ag_04202016","PALMSPRINGS-KKUU","2016-04-29 20:22:45.634991","Cashiers","North Carolina","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1",,"320x50"
2798,"207.140.49.131","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-29 20:38:06.182565","Corona","California","Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko","http://player.radio.com/listen/station/k-frog","300x250"
2800,"108.13.189.244","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-29 20:38:14.245347","Rancho Cucamonga","California","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","http://player.radio.com/listen/station/k-frog","300x250"
2803,"66.102.8.244","ag_04202016","PALMSPRINGS-KPSI","2016-04-29 20:40:11.506403","Mountain View","California","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1",,"320x50"
2805,"66.249.88.149","ag_04202016","PALMSPRINGS-KPSI","2016-04-29 20:40:17.074894","Mountain View","California","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1",,"320x50"
2814,"66.87.131.245","ag_04202016","PALMSPRINGS-KPSI","2016-04-29 20:41:36.44577","Anaheim","California","Mozilla/5.0 (iPhone; CPU iPhone OS 9_2_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13D15 Safari/601.1",,"320x50"
2816,"66.87.131.245","ag_04202016","PALMSPRINGS-KPSI","2016-04-29 20:41:44.561566","Anaheim","California","Mozilla/5.0 (iPhone; CPU iPhone OS 9_2_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13D15 Safari/601.1",,"320x50"
2822,"72.132.171.55","ag_04202016","PALMSPRINGS-KKUU","2016-04-29 20:45:30.793382","Palm Desert","California","Mozilla/5.0 (iPhone; CPU iPhone OS 9_2_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13D15 Safari/601.1",,"320x50"
2828,"72.132.171.55","ag_04202016","PALMSPRINGS-KKUU","2016-04-29 20:46:17.945333","Palm Desert","California","Mozilla/5.0 (iPhone; CPU iPhone OS 9_2_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13D15 Safari/601.1",,"320x50"
2832,"68.123.236.95","ag_04202016","OXNARD-KHAY-FM","2016-04-29 21:02:35.062358","Oxnard","California","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.104 AOL/9.8 AOLBuild/4346.19.US Safari/537.36","http://www.khay.com/","300x250"
2838,"72.71.47.122","ag_04202016","PALMSPRINGS-KKUU","2016-04-29 21:05:23.506674","Palm Springs","California","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://www.u927.com/contests/see-britney-spears-las-vegas/","970x90"
2840,"170.72.35.223","ag_04202016","PALMSPRINGS-KPSI","2016-04-29 21:08:49.627881","Salt Lake City","Utah","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586","http://www.mix1005.fm/","970x90"
2844,"72.132.15.18","ag_04202016","PALMSPRINGS-KKUU","2016-04-29 21:16:11.263376","Los Angeles","California","Mozilla/5.0 (Linux; Android 5.0; SM-G900V Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36","http://www.u927.com/","320x50"
2851,"108.206.94.83","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-29 21:23:45.450413","Anaheim","California","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://player.radio.com/listen/station/k-frog","300x250"
2854,"99.122.214.90","ag_04202016","OXNARD-KHAY-FM","2016-04-29 21:26:25.515507","Kendall","Florida","Mozilla/5.0 (iPad; CPU OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1",,"300x250"
2857,"66.87.130.0","ag_04202016","PALMSPRINGS-KPSI","2016-04-29 21:28:17.903156","Anaheim","California","Mozilla/5.0 (iPhone; CPU iPhone OS 9_2_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) GSA/14.1.119979954 Mobile/13D15 Safari/600.1.4",,"320x50"
2860,"66.87.130.0","ag_04202016","PALMSPRINGS-KPSI","2016-04-29 21:29:46.573294","Anaheim","California","Mozilla/5.0 (iPhone; CPU iPhone OS 9_2_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) GSA/14.1.119979954 Mobile/13D15 Safari/600.1.4",,"320x50"
2869,"66.74.59.208","ag_04202016","PALMSPRINGS-KKUU","2016-04-29 21:36:48.532065","Rancho Mirage","California","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://www.u927.com/","970x90"
2732,"72.71.47.122","ag_04202016","PALMSPRINGS-KKUU","2016-04-29 19:46:54.891153","Palm Springs","California","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://www.u927.com/","728x90"
2741,"72.71.47.122","ag_04202016","PALMSPRINGS-KPSI","2016-04-29 19:49:29.145012","Palm Springs","California","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://www.mix1005.fm/contests/the-new-revolution/","970x90"
2746,"113.11.111.91","ag_04202016","PALMSPRINGS-KKUU","2016-04-29 19:51:20.859534","Kushtia","Khulna","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36","http://www.u927.com/","970x90"
2748,"70.188.137.63","ag_04202016","PALMSPRINGS-KKUU","2016-04-29 19:52:17.632685","Middletown","Rhode Island","Mozilla/5.0 (iPad; CPU OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1",,"728x90"
